id,name,quantity,price,date,category
9039,Product_9039,4.0,86.21,2024-01-12 14:00:00,Category_4
9040,Product_9040,10.0,16.34,2024-01-12 15:00:00,Category_5
9041,Product_9041,54.0,56.23,2024-01-12 16:00:00,Category_3
9042,Product_9042,77.0,51.89,2024-01-12 17:00:00,Category_2
9043,Product_9043,99.0,29.95,2024-01-12 18:00:00,Category_2
9044,Product_9044,40.0,93.37,2024-01-12 19:00:00,Category_5
9045,Product_9045,40.0,79.49,2024-01-12 20:00:00,Category_3
9046,Product_9046,78.0,91.19,2024-01-12 21:00:00,Category_1
9047,Product_9047,52.0,12.23,2024-01-12 22:00:00,Category_1
9048,Product_9048,32.0,68.16,2024-01-12 23:00:00,Category_3
9049,Product_9049,91.0,9.17,2024-01-13 00:00:00,Category_4
9050,Product_9050,,7.73,2024-01-13 01:00:00,Category_3
9051,Product_9051,42.0,95.98,2024-01-13 02:00:00,Category_5
9052,Product_9052,68.0,71.9,2024-01-13 03:00:00,Category_4
9053,Product_9053,79.0,39.71,2024-01-13 04:00:00,Category_4
9054,Product_9054,32.0,67.71,2024-01-13 05:00:00,Category_1
9055,Product_9055,63.0,52.25,2024-01-13 06:00:00,Category_1
9056,Product_9056,90.0,92.2,2024-01-13 07:00:00,Category_1
9057,Product_9057,21.0,71.01,2024-01-13 08:00:00,Category_3
9058,Product_9058,11.0,97.9,2024-01-13 09:00:00,Category_4
9059,Product_9059,87.0,36.43,2024-01-13 10:00:00,Category_1
9060,Product_9060,71.0,22.2,2024-01-13 11:00:00,Category_3
9061,Product_9061,85.0,68.68,2024-01-13 12:00:00,Category_4
9062,Product_9062,51.0,24.59,2024-01-13 13:00:00,Category_3
9063,Product_9063,46.0,88.48,2024-01-13 14:00:00,Category_5
9064,Product_9064,44.0,5.24,2024-01-13 15:00:00,Category_3
9065,Product_9065,9.0,87.05,2024-01-13 16:00:00,Category_5
9066,Product_9066,10.0,30.91,2024-01-13 17:00:00,Category_2
9067,Product_9067,42.0,94.64,2024-01-13 18:00:00,Category_3
9068,Product_9068,96.0,40.33,2024-01-13 19:00:00,Category_5
9069,Product_9069,89.0,56.91,2024-01-13 20:00:00,Category_2
9070,Product_9070,59.0,9.34,2024-01-13 21:00:00,Category_5
9071,Product_9071,95.0,40.29,2024-01-13 22:00:00,Category_5
9072,Product_9072,36.0,30.97,2024-01-13 23:00:00,Category_2
9073,Product_9073,45.0,9.98,2024-01-14 00:00:00,Category_3
9074,Product_9074,97.0,43.17,2024-01-14 01:00:00,Category_2
9075,Product_9075,5.0,11.81,2024-01-14 02:00:00,Category_2
9076,Product_9076,86.0,50.7,2024-01-14 03:00:00,Category_5
9077,Product_9077,48.0,55.63,2024-01-14 04:00:00,Category_2
9078,Product_9078,75.0,62.38,2024-01-14 05:00:00,Category_4
9079,Product_9079,6.0,97.88,2024-01-14 06:00:00,Category_1
9080,Product_9080,68.0,89.46,2024-01-14 07:00:00,Category_4
9081,Product_9081,34.0,64.23,2024-01-14 08:00:00,Category_4
9082,Product_9082,21.0,93.6,2024-01-14 09:00:00,Category_5
9083,Product_9083,7.0,71.11,2024-01-14 10:00:00,Category_3
9084,Product_9084,20.0,87.82,2024-01-14 11:00:00,Category_2
9085,Product_9085,15.0,30.26,2024-01-14 12:00:00,Category_3
9086,Product_9086,7.0,80.07,2024-01-14 13:00:00,Category_4
9087,Product_9087,12.0,9.9,2024-01-14 14:00:00,Category_3
9088,Product_9088,46.0,54.21,2024-01-14 15:00:00,Category_1
9089,Product_9089,50.0,97.64,2024-01-14 16:00:00,Category_2
9090,Product_9090,45.0,14.22,2024-01-14 17:00:00,Category_4
9091,Product_9091,52.0,69.4,2024-01-14 18:00:00,Category_1
9092,Product_9092,30.0,91.77,2024-01-14 19:00:00,Category_1
9093,Product_9093,75.0,58.49,2024-01-14 20:00:00,Category_5
9094,Product_9094,11.0,48.71,2024-01-14 21:00:00,Category_3
9095,Product_9095,49.0,33.11,2024-01-14 22:00:00,Category_1
9096,Product_9096,80.0,24.65,2024-01-14 23:00:00,Category_1
9097,Product_9097,10.0,96.69,2024-01-15 00:00:00,Category_3
9098,Product_9098,78.0,18.67,2024-01-15 01:00:00,Category_4
9099,Product_9099,46.0,40.05,2024-01-15 02:00:00,Category_3
9100,Product_9100,,6.47,2024-01-15 03:00:00,Category_4
9101,Product_9101,81.0,58.82,2024-01-15 04:00:00,Category_2
9102,Product_9102,33.0,54.34,2024-01-15 05:00:00,Category_2
9103,Product_9103,94.0,76.0,2024-01-15 06:00:00,Category_4
9104,Product_9104,90.0,75.2,2024-01-15 07:00:00,Category_3
9105,Product_9105,26.0,44.91,2024-01-15 08:00:00,Category_5
9106,Product_9106,88.0,68.65,2024-01-15 09:00:00,Category_4
9107,Product_9107,77.0,75.95,2024-01-15 10:00:00,Category_4
9108,Product_9108,88.0,44.06,2024-01-15 11:00:00,Category_2
9109,Product_9109,59.0,18.08,2024-01-15 12:00:00,Category_4
9110,Product_9110,59.0,70.17,2024-01-15 13:00:00,Category_4
9111,Product_9111,69.0,44.68,2024-01-15 14:00:00,Category_5
9112,Product_9112,27.0,98.59,2024-01-15 15:00:00,Category_5
9113,Product_9113,45.0,16.13,2024-01-15 16:00:00,Category_4
9114,Product_9114,87.0,52.57,2024-01-15 17:00:00,Category_5
9115,Product_9115,26.0,92.78,2024-01-15 18:00:00,Category_1
9116,Product_9116,25.0,5.23,2024-01-15 19:00:00,Category_4
9117,Product_9117,79.0,59.14,2024-01-15 20:00:00,Category_1
9118,Product_9118,42.0,89.13,2024-01-15 21:00:00,Category_2
9119,Product_9119,71.0,81.37,2024-01-15 22:00:00,Category_3
9120,Product_9120,87.0,49.04,2024-01-15 23:00:00,Category_1
9121,Product_9121,66.0,69.21,2024-01-16 00:00:00,Category_4
9122,Product_9122,60.0,54.52,2024-01-16 01:00:00,Category_1
9123,Product_9123,71.0,57.41,2024-01-16 02:00:00,Category_2
9124,Product_9124,28.0,37.73,2024-01-16 03:00:00,Category_3
9125,Product_9125,89.0,63.83,2024-01-16 04:00:00,Category_3
9126,Product_9126,98.0,53.68,2024-01-16 05:00:00,Category_4
9127,Product_9127,15.0,29.41,2024-01-16 06:00:00,Category_3
9128,Product_9128,49.0,56.81,2024-01-16 07:00:00,Category_1
9129,Product_9129,25.0,49.51,2024-01-16 08:00:00,Category_4
9130,Product_9130,41.0,66.06,2024-01-16 09:00:00,Category_1
9131,Product_9131,92.0,96.89,2024-01-16 10:00:00,Category_1
9132,Product_9132,85.0,57.89,2024-01-16 11:00:00,Category_1
9133,Product_9133,39.0,44.12,2024-01-16 12:00:00,Category_5
9134,Product_9134,99.0,58.67,2024-01-16 13:00:00,Category_1
9135,Product_9135,83.0,11.13,2024-01-16 14:00:00,Category_2
9136,Product_9136,85.0,92.97,2024-01-16 15:00:00,Category_4
9137,Product_9137,77.0,37.84,2024-01-16 16:00:00,Category_4
9138,Product_9138,2.0,33.87,2024-01-16 17:00:00,Category_2
9139,Product_9139,17.0,43.76,2024-01-16 18:00:00,Category_2
9140,Product_9140,90.0,60.46,2024-01-16 19:00:00,Category_3
9141,Product_9141,42.0,36.15,2024-01-16 20:00:00,Category_2
9142,Product_9142,41.0,82.44,2024-01-16 21:00:00,Category_5
9143,Product_9143,29.0,34.68,2024-01-16 22:00:00,Category_5
9144,Product_9144,36.0,76.44,2024-01-16 23:00:00,Category_1
9145,Product_9145,69.0,44.99,2024-01-17 00:00:00,Category_4
9146,Product_9146,34.0,34.02,2024-01-17 01:00:00,Category_2
9147,Product_9147,7.0,97.74,2024-01-17 02:00:00,Category_5
9148,Product_9148,35.0,42.84,2024-01-17 03:00:00,Category_3
9149,Product_9149,76.0,13.44,2024-01-17 04:00:00,Category_3
9150,Product_9150,,66.77,2024-01-17 05:00:00,Category_2
9151,Product_9151,27.0,32.84,2024-01-17 06:00:00,Category_2
9152,Product_9152,85.0,59.97,2024-01-17 07:00:00,Category_2
9153,Product_9153,68.0,97.61,2024-01-17 08:00:00,Category_2
9154,Product_9154,37.0,15.67,2024-01-17 09:00:00,Category_4
9155,Product_9155,36.0,38.42,2024-01-17 10:00:00,Category_1
9156,Product_9156,1.0,15.9,2024-01-17 11:00:00,Category_5
9157,Product_9157,54.0,93.95,2024-01-17 12:00:00,Category_4
9158,Product_9158,51.0,18.63,2024-01-17 13:00:00,Category_1
9159,Product_9159,75.0,90.02,2024-01-17 14:00:00,Category_5
9160,Product_9160,23.0,97.37,2024-01-17 15:00:00,Category_2
9161,Product_9161,40.0,85.25,2024-01-17 16:00:00,Category_5
9162,Product_9162,45.0,40.47,2024-01-17 17:00:00,Category_1
9163,Product_9163,16.0,73.03,2024-01-17 18:00:00,Category_2
9164,Product_9164,42.0,77.76,2024-01-17 19:00:00,Category_1
9165,Product_9165,13.0,60.62,2024-01-17 20:00:00,Category_3
9166,Product_9166,86.0,16.21,2024-01-17 21:00:00,Category_5
9167,Product_9167,82.0,66.17,2024-01-17 22:00:00,Category_3
9168,Product_9168,85.0,44.43,2024-01-17 23:00:00,Category_2
9169,Product_9169,96.0,20.34,2024-01-18 00:00:00,Category_4
9170,Product_9170,91.0,92.59,2024-01-18 01:00:00,Category_5
9171,Product_9171,29.0,42.16,2024-01-18 02:00:00,Category_2
9172,Product_9172,28.0,26.45,2024-01-18 03:00:00,Category_3
9173,Product_9173,96.0,87.57,2024-01-18 04:00:00,Category_2
9174,Product_9174,87.0,64.84,2024-01-18 05:00:00,Category_5
9175,Product_9175,11.0,39.64,2024-01-18 06:00:00,Category_2
9176,Product_9176,85.0,92.74,2024-01-18 07:00:00,Category_1
9177,Product_9177,61.0,44.06,2024-01-18 08:00:00,Category_1
9178,Product_9178,69.0,10.25,2024-01-18 09:00:00,Category_2
9179,Product_9179,42.0,38.68,2024-01-18 10:00:00,Category_2
9180,Product_9180,61.0,12.51,2024-01-18 11:00:00,Category_3
9181,Product_9181,50.0,5.59,2024-01-18 12:00:00,Category_3
9182,Product_9182,96.0,13.58,2024-01-18 13:00:00,Category_5
9183,Product_9183,23.0,38.73,2024-01-18 14:00:00,Category_5
9184,Product_9184,79.0,78.66,2024-01-18 15:00:00,Category_4
9185,Product_9185,84.0,50.62,2024-01-18 16:00:00,Category_5
9186,Product_9186,5.0,51.3,2024-01-18 17:00:00,Category_1
9187,Product_9187,87.0,98.85,2024-01-18 18:00:00,Category_2
9188,Product_9188,70.0,74.98,2024-01-18 19:00:00,Category_2
9189,Product_9189,81.0,72.98,2024-01-18 20:00:00,Category_3
9190,Product_9190,91.0,74.26,2024-01-18 21:00:00,Category_2
9191,Product_9191,67.0,87.75,2024-01-18 22:00:00,Category_2
9192,Product_9192,4.0,10.57,2024-01-18 23:00:00,Category_5
9193,Product_9193,68.0,34.84,2024-01-19 00:00:00,Category_1
9194,Product_9194,5.0,72.12,2024-01-19 01:00:00,Category_4
9195,Product_9195,99.0,62.36,2024-01-19 02:00:00,Category_4
9196,Product_9196,16.0,60.07,2024-01-19 03:00:00,Category_2
9197,Product_9197,40.0,32.47,2024-01-19 04:00:00,Category_3
9198,Product_9198,46.0,49.6,2024-01-19 05:00:00,Category_5
9199,Product_9199,11.0,40.97,2024-01-19 06:00:00,Category_3
9200,Product_9200,,16.12,2024-01-19 07:00:00,Category_5
9201,Product_9201,38.0,8.41,2024-01-19 08:00:00,Category_1
9202,Product_9202,50.0,80.92,2024-01-19 09:00:00,Category_2
9203,Product_9203,15.0,99.63,2024-01-19 10:00:00,Category_5
9204,Product_9204,91.0,14.68,2024-01-19 11:00:00,Category_5
9205,Product_9205,16.0,74.49,2024-01-19 12:00:00,Category_5
9206,Product_9206,62.0,13.17,2024-01-19 13:00:00,Category_4
9207,Product_9207,39.0,43.95,2024-01-19 14:00:00,Category_2
9208,Product_9208,47.0,83.16,2024-01-19 15:00:00,Category_3
9209,Product_9209,37.0,98.03,2024-01-19 16:00:00,Category_1
9210,Product_9210,95.0,8.59,2024-01-19 17:00:00,Category_1
9211,Product_9211,76.0,12.84,2024-01-19 18:00:00,Category_1
9212,Product_9212,92.0,32.19,2024-01-19 19:00:00,Category_4
9213,Product_9213,26.0,98.66,2024-01-19 20:00:00,Category_4
9214,Product_9214,19.0,93.76,2024-01-19 21:00:00,Category_5
9215,Product_9215,69.0,52.09,2024-01-19 22:00:00,Category_5
9216,Product_9216,64.0,37.75,2024-01-19 23:00:00,Category_2
9217,Product_9217,11.0,5.44,2024-01-20 00:00:00,Category_3
9218,Product_9218,56.0,31.11,2024-01-20 01:00:00,Category_3
9219,Product_9219,15.0,61.65,2024-01-20 02:00:00,Category_1
9220,Product_9220,81.0,96.62,2024-01-20 03:00:00,Category_5
9221,Product_9221,10.0,79.9,2024-01-20 04:00:00,Category_2
9222,Product_9222,69.0,47.22,2024-01-20 05:00:00,Category_2
9223,Product_9223,37.0,51.13,2024-01-20 06:00:00,Category_5
9224,Product_9224,3.0,16.76,2024-01-20 07:00:00,Category_1
9225,Product_9225,64.0,7.87,2024-01-20 08:00:00,Category_3
9226,Product_9226,97.0,16.88,2024-01-20 09:00:00,Category_1
9227,Product_9227,2.0,61.64,2024-01-20 10:00:00,Category_2
9228,Product_9228,42.0,91.42,2024-01-20 11:00:00,Category_3
9229,Product_9229,96.0,96.55,2024-01-20 12:00:00,Category_4
9230,Product_9230,45.0,17.24,2024-01-20 13:00:00,Category_4
9231,Product_9231,88.0,34.04,2024-01-20 14:00:00,Category_3
9232,Product_9232,20.0,15.5,2024-01-20 15:00:00,Category_5
9233,Product_9233,2.0,39.02,2024-01-20 16:00:00,Category_1
9234,Product_9234,63.0,89.51,2024-01-20 17:00:00,Category_5
9235,Product_9235,4.0,47.52,2024-01-20 18:00:00,Category_4
9236,Product_9236,5.0,92.8,2024-01-20 19:00:00,Category_4
9237,Product_9237,70.0,71.75,2024-01-20 20:00:00,Category_4
9238,Product_9238,20.0,40.44,2024-01-20 21:00:00,Category_2
9239,Product_9239,35.0,54.24,2024-01-20 22:00:00,Category_3
9240,Product_9240,22.0,20.09,2024-01-20 23:00:00,Category_1
9241,Product_9241,28.0,40.38,2024-01-21 00:00:00,Category_3
9242,Product_9242,16.0,75.28,2024-01-21 01:00:00,Category_4
9243,Product_9243,66.0,95.02,2024-01-21 02:00:00,Category_4
9244,Product_9244,96.0,18.22,2024-01-21 03:00:00,Category_3
9245,Product_9245,30.0,16.99,2024-01-21 04:00:00,Category_4
9246,Product_9246,67.0,66.42,2024-01-21 05:00:00,Category_2
9247,Product_9247,83.0,73.49,2024-01-21 06:00:00,Category_1
9248,Product_9248,40.0,38.92,2024-01-21 07:00:00,Category_5
9249,Product_9249,97.0,47.73,2024-01-21 08:00:00,Category_5
9250,Product_9250,,20.51,2024-01-21 09:00:00,Category_4
9251,Product_9251,20.0,70.66,2024-01-21 10:00:00,Category_3
9252,Product_9252,55.0,67.5,2024-01-21 11:00:00,Category_3
9253,Product_9253,45.0,91.29,2024-01-21 12:00:00,Category_1
9254,Product_9254,51.0,97.9,2024-01-21 13:00:00,Category_5
9255,Product_9255,80.0,7.91,2024-01-21 14:00:00,Category_4
9256,Product_9256,4.0,29.63,2024-01-21 15:00:00,Category_2
9257,Product_9257,41.0,92.71,2024-01-21 16:00:00,Category_5
9258,Product_9258,42.0,26.09,2024-01-21 17:00:00,Category_5
9259,Product_9259,87.0,23.01,2024-01-21 18:00:00,Category_3
9260,Product_9260,13.0,51.08,2024-01-21 19:00:00,Category_4
9261,Product_9261,98.0,76.67,2024-01-21 20:00:00,Category_2
9262,Product_9262,23.0,50.53,2024-01-21 21:00:00,Category_4
9263,Product_9263,91.0,26.98,2024-01-21 22:00:00,Category_3
9264,Product_9264,16.0,24.89,2024-01-21 23:00:00,Category_3
9265,Product_9265,13.0,43.06,2024-01-22 00:00:00,Category_4
9266,Product_9266,96.0,88.78,2024-01-22 01:00:00,Category_3
9267,Product_9267,42.0,96.32,2024-01-22 02:00:00,Category_5
9268,Product_9268,66.0,29.71,2024-01-22 03:00:00,Category_3
9269,Product_9269,34.0,74.2,2024-01-22 04:00:00,Category_5
9270,Product_9270,61.0,7.52,2024-01-22 05:00:00,Category_2
9271,Product_9271,59.0,98.5,2024-01-22 06:00:00,Category_4
9272,Product_9272,44.0,22.95,2024-01-22 07:00:00,Category_2
9273,Product_9273,6.0,21.81,2024-01-22 08:00:00,Category_5
9274,Product_9274,2.0,78.16,2024-01-22 09:00:00,Category_4
9275,Product_9275,74.0,67.75,2024-01-22 10:00:00,Category_5
9276,Product_9276,54.0,51.77,2024-01-22 11:00:00,Category_1
9277,Product_9277,86.0,49.6,2024-01-22 12:00:00,Category_4
9278,Product_9278,73.0,11.59,2024-01-22 13:00:00,Category_1
9279,Product_9279,55.0,21.47,2024-01-22 14:00:00,Category_3
9280,Product_9280,60.0,89.26,2024-01-22 15:00:00,Category_4
9281,Product_9281,15.0,21.21,2024-01-22 16:00:00,Category_5
9282,Product_9282,26.0,35.57,2024-01-22 17:00:00,Category_3
9283,Product_9283,31.0,88.39,2024-01-22 18:00:00,Category_3
9284,Product_9284,79.0,28.61,2024-01-22 19:00:00,Category_2
9285,Product_9285,61.0,73.43,2024-01-22 20:00:00,Category_4
9286,Product_9286,65.0,83.09,2024-01-22 21:00:00,Category_1
9287,Product_9287,90.0,54.88,2024-01-22 22:00:00,Category_5
9288,Product_9288,96.0,43.25,2024-01-22 23:00:00,Category_2
9289,Product_9289,99.0,63.51,2024-01-23 00:00:00,Category_5
9290,Product_9290,79.0,71.75,2024-01-23 01:00:00,Category_4
9291,Product_9291,60.0,9.04,2024-01-23 02:00:00,Category_1
9292,Product_9292,92.0,20.5,2024-01-23 03:00:00,Category_4
9293,Product_9293,25.0,22.59,2024-01-23 04:00:00,Category_3
9294,Product_9294,55.0,79.85,2024-01-23 05:00:00,Category_5
9295,Product_9295,22.0,9.17,2024-01-23 06:00:00,Category_3
9296,Product_9296,52.0,70.75,2024-01-23 07:00:00,Category_2
9297,Product_9297,76.0,44.37,2024-01-23 08:00:00,Category_1
9298,Product_9298,89.0,35.91,2024-01-23 09:00:00,Category_2
9299,Product_9299,31.0,78.58,2024-01-23 10:00:00,Category_2
9300,Product_9300,,43.84,2024-01-23 11:00:00,Category_1
9301,Product_9301,21.0,29.69,2024-01-23 12:00:00,Category_1
9302,Product_9302,70.0,61.3,2024-01-23 13:00:00,Category_1
9303,Product_9303,92.0,20.48,2024-01-23 14:00:00,Category_1
9304,Product_9304,27.0,12.6,2024-01-23 15:00:00,Category_2
9305,Product_9305,84.0,54.52,2024-01-23 16:00:00,Category_3
9306,Product_9306,10.0,81.77,2024-01-23 17:00:00,Category_3
9307,Product_9307,52.0,32.33,2024-01-23 18:00:00,Category_5
9308,Product_9308,8.0,45.38,2024-01-23 19:00:00,Category_2
9309,Product_9309,17.0,27.28,2024-01-23 20:00:00,Category_2
9310,Product_9310,53.0,94.27,2024-01-23 21:00:00,Category_3
9311,Product_9311,29.0,24.63,2024-01-23 22:00:00,Category_3
9312,Product_9312,29.0,94.01,2024-01-23 23:00:00,Category_5
9313,Product_9313,26.0,70.48,2024-01-24 00:00:00,Category_3
9314,Product_9314,49.0,14.16,2024-01-24 01:00:00,Category_5
9315,Product_9315,57.0,92.01,2024-01-24 02:00:00,Category_2
9316,Product_9316,12.0,7.44,2024-01-24 03:00:00,Category_3
9317,Product_9317,79.0,28.34,2024-01-24 04:00:00,Category_4
9318,Product_9318,15.0,7.24,2024-01-24 05:00:00,Category_5
9319,Product_9319,11.0,57.02,2024-01-24 06:00:00,Category_3
9320,Product_9320,78.0,65.28,2024-01-24 07:00:00,Category_1
9321,Product_9321,36.0,34.92,2024-01-24 08:00:00,Category_4
9322,Product_9322,67.0,47.0,2024-01-24 09:00:00,Category_3
9323,Product_9323,26.0,26.12,2024-01-24 10:00:00,Category_5
9324,Product_9324,10.0,87.72,2024-01-24 11:00:00,Category_3
9325,Product_9325,22.0,27.55,2024-01-24 12:00:00,Category_3
9326,Product_9326,88.0,48.66,2024-01-24 13:00:00,Category_4
9327,Product_9327,65.0,11.51,2024-01-24 14:00:00,Category_2
9328,Product_9328,65.0,27.84,2024-01-24 15:00:00,Category_2
9329,Product_9329,93.0,48.4,2024-01-24 16:00:00,Category_1
9330,Product_9330,66.0,39.51,2024-01-24 17:00:00,Category_2
9331,Product_9331,68.0,81.97,2024-01-24 18:00:00,Category_4
9332,Product_9332,59.0,51.3,2024-01-24 19:00:00,Category_2
9333,Product_9333,67.0,5.34,2024-01-24 20:00:00,Category_3
9334,Product_9334,32.0,66.79,2024-01-24 21:00:00,Category_4
9335,Product_9335,57.0,96.62,2024-01-24 22:00:00,Category_1
9336,Product_9336,1.0,19.38,2024-01-24 23:00:00,Category_2
9337,Product_9337,76.0,20.89,2024-01-25 00:00:00,Category_2
9338,Product_9338,43.0,98.81,2024-01-25 01:00:00,Category_1
9339,Product_9339,95.0,68.08,2024-01-25 02:00:00,Category_1
9340,Product_9340,56.0,63.91,2024-01-25 03:00:00,Category_3
9341,Product_9341,53.0,49.07,2024-01-25 04:00:00,Category_2
9342,Product_9342,27.0,65.68,2024-01-25 05:00:00,Category_5
9343,Product_9343,39.0,37.63,2024-01-25 06:00:00,Category_4
9344,Product_9344,88.0,5.97,2024-01-25 07:00:00,Category_3
9345,Product_9345,3.0,45.1,2024-01-25 08:00:00,Category_5
9346,Product_9346,30.0,92.3,2024-01-25 09:00:00,Category_4
9347,Product_9347,57.0,85.36,2024-01-25 10:00:00,Category_2
9348,Product_9348,13.0,44.0,2024-01-25 11:00:00,Category_5
9349,Product_9349,88.0,67.21,2024-01-25 12:00:00,Category_5
9350,Product_9350,,37.4,2024-01-25 13:00:00,Category_2
9351,Product_9351,51.0,19.17,2024-01-25 14:00:00,Category_2
9352,Product_9352,28.0,71.93,2024-01-25 15:00:00,Category_4
9353,Product_9353,90.0,84.39,2024-01-25 16:00:00,Category_5
9354,Product_9354,18.0,10.71,2024-01-25 17:00:00,Category_4
9355,Product_9355,33.0,72.64,2024-01-25 18:00:00,Category_2
9356,Product_9356,92.0,93.2,2024-01-25 19:00:00,Category_4
9357,Product_9357,57.0,87.19,2024-01-25 20:00:00,Category_3
9358,Product_9358,49.0,92.18,2024-01-25 21:00:00,Category_3
9359,Product_9359,56.0,86.69,2024-01-25 22:00:00,Category_4
9360,Product_9360,52.0,38.17,2024-01-25 23:00:00,Category_1
9361,Product_9361,88.0,81.17,2024-01-26 00:00:00,Category_2
9362,Product_9362,97.0,63.37,2024-01-26 01:00:00,Category_5
9363,Product_9363,77.0,85.94,2024-01-26 02:00:00,Category_1
9364,Product_9364,9.0,77.9,2024-01-26 03:00:00,Category_2
9365,Product_9365,46.0,91.31,2024-01-26 04:00:00,Category_5
9366,Product_9366,53.0,51.2,2024-01-26 05:00:00,Category_4
9367,Product_9367,21.0,74.77,2024-01-26 06:00:00,Category_3
9368,Product_9368,36.0,30.89,2024-01-26 07:00:00,Category_3
9369,Product_9369,10.0,22.91,2024-01-26 08:00:00,Category_3
9370,Product_9370,73.0,35.61,2024-01-26 09:00:00,Category_3
9371,Product_9371,46.0,41.98,2024-01-26 10:00:00,Category_4
9372,Product_9372,71.0,66.12,2024-01-26 11:00:00,Category_4
9373,Product_9373,10.0,44.49,2024-01-26 12:00:00,Category_2
9374,Product_9374,29.0,17.63,2024-01-26 13:00:00,Category_4
9375,Product_9375,37.0,80.04,2024-01-26 14:00:00,Category_3
9376,Product_9376,81.0,80.53,2024-01-26 15:00:00,Category_1
9377,Product_9377,20.0,73.18,2024-01-26 16:00:00,Category_2
9378,Product_9378,15.0,68.59,2024-01-26 17:00:00,Category_3
9379,Product_9379,57.0,29.7,2024-01-26 18:00:00,Category_1
9380,Product_9380,84.0,19.49,2024-01-26 19:00:00,Category_1
9381,Product_9381,13.0,17.18,2024-01-26 20:00:00,Category_1
9382,Product_9382,34.0,47.63,2024-01-26 21:00:00,Category_1
9383,Product_9383,16.0,33.22,2024-01-26 22:00:00,Category_3
9384,Product_9384,5.0,33.95,2024-01-26 23:00:00,Category_2
9385,Product_9385,10.0,97.99,2024-01-27 00:00:00,Category_4
9386,Product_9386,40.0,66.9,2024-01-27 01:00:00,Category_5
9387,Product_9387,16.0,60.32,2024-01-27 02:00:00,Category_4
9388,Product_9388,69.0,84.86,2024-01-27 03:00:00,Category_1
9389,Product_9389,19.0,24.44,2024-01-27 04:00:00,Category_4
9390,Product_9390,93.0,72.87,2024-01-27 05:00:00,Category_1
9391,Product_9391,16.0,5.56,2024-01-27 06:00:00,Category_5
9392,Product_9392,43.0,59.79,2024-01-27 07:00:00,Category_1
9393,Product_9393,65.0,31.38,2024-01-27 08:00:00,Category_3
9394,Product_9394,39.0,99.97,2024-01-27 09:00:00,Category_4
9395,Product_9395,82.0,9.83,2024-01-27 10:00:00,Category_2
9396,Product_9396,67.0,11.07,2024-01-27 11:00:00,Category_1
9397,Product_9397,48.0,18.06,2024-01-27 12:00:00,Category_4
9398,Product_9398,15.0,10.29,2024-01-27 13:00:00,Category_1
9399,Product_9399,89.0,38.39,2024-01-27 14:00:00,Category_1
9400,Product_9400,,41.37,2024-01-27 15:00:00,Category_1
9401,Product_9401,68.0,7.27,2024-01-27 16:00:00,Category_4
9402,Product_9402,91.0,49.63,2024-01-27 17:00:00,Category_3
9403,Product_9403,50.0,54.18,2024-01-27 18:00:00,Category_4
9404,Product_9404,46.0,91.74,2024-01-27 19:00:00,Category_1
9405,Product_9405,34.0,14.85,2024-01-27 20:00:00,Category_3
9406,Product_9406,43.0,74.05,2024-01-27 21:00:00,Category_2
9407,Product_9407,29.0,7.57,2024-01-27 22:00:00,Category_1
9408,Product_9408,8.0,88.31,2024-01-27 23:00:00,Category_5
9409,Product_9409,15.0,7.01,2024-01-28 00:00:00,Category_5
9410,Product_9410,10.0,60.3,2024-01-28 01:00:00,Category_3
9411,Product_9411,87.0,55.68,2024-01-28 02:00:00,Category_1
9412,Product_9412,60.0,70.39,2024-01-28 03:00:00,Category_2
9413,Product_9413,86.0,44.91,2024-01-28 04:00:00,Category_5
9414,Product_9414,31.0,54.16,2024-01-28 05:00:00,Category_4
9415,Product_9415,6.0,36.71,2024-01-28 06:00:00,Category_4
9416,Product_9416,15.0,82.62,2024-01-28 07:00:00,Category_5
9417,Product_9417,79.0,67.84,2024-01-28 08:00:00,Category_1
9418,Product_9418,68.0,75.09,2024-01-28 09:00:00,Category_4
9419,Product_9419,14.0,58.46,2024-01-28 10:00:00,Category_2
9420,Product_9420,92.0,92.42,2024-01-28 11:00:00,Category_1
9421,Product_9421,77.0,44.37,2024-01-28 12:00:00,Category_4
9422,Product_9422,95.0,98.01,2024-01-28 13:00:00,Category_1
9423,Product_9423,88.0,35.2,2024-01-28 14:00:00,Category_1
9424,Product_9424,48.0,16.04,2024-01-28 15:00:00,Category_1
9425,Product_9425,74.0,44.15,2024-01-28 16:00:00,Category_1
9426,Product_9426,14.0,20.82,2024-01-28 17:00:00,Category_1
9427,Product_9427,3.0,45.39,2024-01-28 18:00:00,Category_5
9428,Product_9428,36.0,97.77,2024-01-28 19:00:00,Category_1
9429,Product_9429,84.0,21.33,2024-01-28 20:00:00,Category_2
9430,Product_9430,79.0,50.34,2024-01-28 21:00:00,Category_1
9431,Product_9431,73.0,16.08,2024-01-28 22:00:00,Category_4
9432,Product_9432,27.0,12.65,2024-01-28 23:00:00,Category_5
9433,Product_9433,52.0,37.09,2024-01-29 00:00:00,Category_2
9434,Product_9434,64.0,64.81,2024-01-29 01:00:00,Category_1
9435,Product_9435,33.0,65.41,2024-01-29 02:00:00,Category_1
9436,Product_9436,71.0,31.84,2024-01-29 03:00:00,Category_1
9437,Product_9437,43.0,26.8,2024-01-29 04:00:00,Category_4
9438,Product_9438,26.0,26.55,2024-01-29 05:00:00,Category_1
